shop,date,weather,temperature,customers
1,2017-02-10,cloudy,10,1196
2,2017-02-10,rainy,7,963
3,2017-02-10,sunny,7,575
4,2017-02-10,sunny,7,1220
5,2017-02-10,cloudy,11,661
6,2017-02-10,cloudy,5,1138
7,2017-02-10,rainy,4,733
8,2017-02-10,sunny,11,768
9,2017-02-10,stormy,9,1034
10,2017-02-10,cloudy,8,1048
11,2017-02-10,sunny,6,511
12,2017-02-10,rainy,10,915
13,2017-02-10,cloudy,7,537
14,2017-02-10,cloudy,8,1449
15,2017-02-10,cloudy,8,1173
16,2017-02-10,sunny,4,1550
17,2017-02-10,stormy,10,572
18,2017-02-10,sunny,8,1160
19,2017-02-10,sunny,6,937
20,2017-02-10,cloudy,8,958
21,2017-02-10,cloudy,2,418
22,2017-02-10,cloudy,10,1127
23,2017-02-10,cloudy,2,1104
24,2017-02-10,rainy,11,1053
25,2017-02-10,rainy,10,648
26,2017-02-10,sunny,8,1359
27,2017-02-10,sunny,5,1224
28,2017-02-10,sunny,8,1205
29,2017-02-10,cloudy,0,545
30,2017-02-10,cloudy,2,1393
31,2017-02-10,rainy,3,899
32,2017-02-10,cloudy,7,809
33,2017-02-10,cloudy,6,906
34,2017-02-10,rainy,4,1180
35,2017-02-10,rainy,7,769
36,2017-02-10,stormy,9,1271
37,2017-02-10,cloudy,4,1267
38,2017-02-10,cloudy,6,1039
39,2017-02-10,rainy,5,1113
40,2017-02-10,cloudy,4,1165
41,2017-02-10,sunny,8,1295
42,2017-02-10,stormy,10,1220
43,2017-02-10,sunny,5,1038
44,2017-02-10,sunny,10,955
45,2017-02-10,sunny,5,1295
46,2017-02-10,sunny,8,1301
47,2017-02-10,cloudy,6,1002
48,2017-02-10,sunny,2,953
49,2017-02-10,sunny,7,960
50,2017-02-10,stormy,9,1237
51,2017-02-10,rainy,8,749
52,2017-02-10,cloudy,9,1179
53,2017-02-10,cloudy,2,907
54,2017-02-10,rainy,4,605
55,2017-02-10,cloudy,7,1206
56,2017-02-10,cloudy,7,747
57,2017-02-10,rainy,5,925
58,2017-02-10,rainy,3,1044
59,2017-02-10,rainy,10,1085
60,2017-02-10,sunny,6,872
61,2017-02-10,cloudy,10,1757
62,2017-02-10,sunny,7,1136
63,2017-02-10,stormy,10,990
64,2017-02-10,cloudy,7,1184
65,2017-02-10,sunny,7,949
66,2017-02-10,sunny,9,853
67,2017-02-10,sunny,10,796
68,2017-02-10,rainy,7,1160
69,2017-02-10,cloudy,8,639
70,2017-02-10,sunny,7,1026
71,2017-02-10,sunny,11,1342
72,2017-02-10,sunny,8,991
73,2017-02-10,rainy,8,1261
74,2017-02-10,cloudy,3,1541
75,2017-02-10,cloudy,7,1318
76,2017-02-10,sunny,10,938
77,2017-02-10,stormy,12,1191
78,2017-02-10,cloudy,7,1230
79,2017-02-10,cloudy,7,1062
80,2017-02-10,rainy,6,498
81,2017-02-10,rainy,12,1500
82,2017-02-10,rainy,12,694
83,2017-02-10,cloudy,4,1116
84,2017-02-10,rainy,3,755
85,2017-02-10,sunny,6,966
86,2017-02-10,rainy,8,900
87,2017-02-10,sunny,5,950
88,2017-02-10,rainy,8,1255
89,2017-02-10,rainy,9,1160
90,2017-02-10,rainy,8,999
91,2017-02-10,sunny,7,832
92,2017-02-10,rainy,9,1136
93,2017-02-10,rainy,8,1226
94,2017-02-10,rainy,5,960
95,2017-02-10,cloudy,5,1225
96,2017-02-10,cloudy,7,869
97,2017-02-10,stormy,9,1030
98,2017-02-10,cloudy,10,752
99,2017-02-10,rainy,8,1245
100,2017-02-10,rainy,12,1171
101,2017-02-10,cloudy,6,1247
102,2017-02-10,cloudy,6,933
103,2017-02-10,stormy,10,847
104,2017-02-10,rainy,4,876
105,2017-02-10,rainy,10,1023
106,2017-02-10,sunny,6,1592
107,2017-02-10,rainy,6,793
108,2017-02-10,cloudy,5,1014
109,2017-02-10,sunny,7,1334
110,2017-02-10,stormy,11,982
111,2017-02-10,rainy,7,1096
112,2017-02-10,sunny,7,924
113,2017-02-10,cloudy,2,1062
114,2017-02-10,sunny,8,1132
115,2017-02-10,stormy,7,794
116,2017-02-10,rainy,6,773
117,2017-02-10,sunny,8,598
118,2017-02-10,cloudy,3,767
119,2017-02-10,cloudy,7,1222
120,2017-02-10,stormy,9,1098
121,2017-02-10,sunny,7,1070
122,2017-02-10,cloudy,2,1332
123,2017-02-10,cloudy,3,1246
124,2017-02-10,sunny,8,975
125,2017-02-10,cloudy,3,1184
126,2017-02-10,rainy,2,1204
127,2017-02-10,sunny,9,1008
128,2017-02-10,cloudy,9,908
129,2017-02-10,rainy,8,1195
130,2017-02-10,sunny,7,770
131,2017-02-10,cloudy,6,929
132,2017-02-10,rainy,13,1171
133,2017-02-10,sunny,6,1444
134,2017-02-10,cloudy,1,764
135,2017-02-10,rainy,6,1314
136,2017-02-10,rainy,10,932
137,2017-02-10,rainy,9,1083
138,2017-02-10,cloudy,4,1390
139,2017-02-10,cloudy,7,1222
140,2017-02-10,sunny,9,1380
141,2017-02-10,sunny,6,1016
142,2017-02-10,rainy,9,1104
143,2017-02-10,cloudy,8,1443
144,2017-02-10,sunny,6,1026
145,2017-02-10,rainy,5,808
146,2017-02-10,stormy,8,1026
147,2017-02-10,cloudy,5,732
148,2017-02-10,rainy,11,1145
149,2017-02-10,cloudy,7,1508
150,2017-02-10,rainy,7,1296
151,2017-02-10,cloudy,8,1460
152,2017-02-10,cloudy,10,1568
153,2017-02-10,sunny,8,945
154,2017-02-10,cloudy,5,1030
155,2017-02-10,rainy,8,886
156,2017-02-10,cloudy,4,868
157,2017-02-10,cloudy,11,837
158,2017-02-10,stormy,9,838
159,2017-02-10,sunny,10,1632
160,2017-02-10,cloudy,4,1407
161,2017-02-10,cloudy,4,966
162,2017-02-10,stormy,8,876
163,2017-02-10,rainy,3,1144
164,2017-02-10,cloudy,10,1113
165,2017-02-10,stormy,8,930
166,2017-02-10,rainy,10,973
167,2017-02-10,cloudy,7,1044
168,2017-02-10,rainy,7,1017
169,2017-02-10,cloudy,4,805
170,2017-02-10,cloudy,2,918
171,2017-02-10,cloudy,6,1432
172,2017-02-10,cloudy,4,855
173,2017-02-10,sunny,10,1074
174,2017-02-10,sunny,9,1716
175,2017-02-10,rainy,6,959
176,2017-02-10,stormy,6,1072
177,2017-02-10,cloudy,6,1273
178,2017-02-10,sunny,9,792
179,2017-02-10,sunny,7,901
180,2017-02-10,cloudy,8,988
181,2017-02-10,cloudy,6,913
182,2017-02-10,rainy,11,985
183,2017-02-10,cloudy,7,832
184,2017-02-10,rainy,6,1110
185,2017-02-10,sunny,9,861
186,2017-02-10,rainy,11,677
187,2017-02-10,rainy,3,1019
188,2017-02-10,cloudy,5,928
189,2017-02-10,rainy,11,1048
190,2017-02-10,cloudy,8,1236
191,2017-02-10,rainy,10,557
192,2017-02-10,sunny,5,1088
193,2017-02-10,rainy,3,939
194,2017-02-10,cloudy,7,1025
195,2017-02-10,rainy,14,902
196,2017-02-10,rainy,10,1699
197,2017-02-10,stormy,8,961
198,2017-02-10,rainy,8,1475
199,2017-02-10,sunny,6,1465
200,2017-02-10,rainy,5,1442
201,2017-02-10,rainy,8,1081
202,2017-02-10,cloudy,2,1429
203,2017-02-10,sunny,6,1054
204,2017-02-10,rainy,8,936
205,2017-02-10,sunny,11,1148
206,2017-02-10,cloudy,5,1111
207,2017-02-10,cloudy,6,754
208,2017-02-10,rainy,4,925
209,2017-02-10,cloudy,7,956
210,2017-02-10,cloudy,5,811
211,2017-02-10,rainy,0,579
212,2017-02-10,sunny,8,1457
213,2017-02-10,cloudy,4,1240
214,2017-02-10,sunny,8,1115
215,2017-02-10,cloudy,10,1056
216,2017-02-10,rainy,7,759
217,2017-02-10,cloudy,3,897
218,2017-02-10,sunny,9,677
219,2017-02-10,stormy,6,858
220,2017-02-10,sunny,6,1168
221,2017-02-10,cloudy,3,1085
222,2017-02-10,rainy,12,883
223,2017-02-10,rainy,8,935
224,2017-02-10,cloudy,11,682
225,2017-02-10,rainy,11,1397
226,2017-02-10,sunny,6,1050
227,2017-02-10,rainy,9,1231
228,2017-02-10,sunny,9,1322
229,2017-02-10,cloudy,7,1315
230,2017-02-10,cloudy,7,702
231,2017-02-10,rainy,8,940
232,2017-02-10,sunny,10,962
233,2017-02-10,cloudy,11,1750
234,2017-02-10,cloudy,9,857
235,2017-02-10,stormy,8,578
236,2017-02-10,cloudy,5,1223
237,2017-02-10,cloudy,14,1333
238,2017-02-10,cloudy,7,1764
239,2017-02-10,cloudy,11,1242
240,2017-02-10,sunny,10,833
241,2017-02-10,cloudy,9,802
242,2017-02-10,rainy,4,1047
243,2017-02-10,rainy,11,1076
244,2017-02-10,stormy,10,1298
245,2017-02-10,rainy,11,896
246,2017-02-10,cloudy,-1,847
247,2017-02-10,rainy,12,1226
248,2017-02-10,cloudy,6,1338
249,2017-02-10,rainy,2,902
250,2017-02-10,cloudy,9,760
251,2017-02-10,rainy,5,1087
252,2017-02-10,cloudy,8,757
253,2017-02-10,cloudy,8,780
254,2017-02-10,stormy,10,1077
255,2017-02-10,cloudy,8,1176
256,2017-02-10,cloudy,1,1252
257,2017-02-10,rainy,5,983
258,2017-02-10,sunny,9,1475
259,2017-02-10,rainy,2,1014
260,2017-02-10,cloudy,13,1032
261,2017-02-10,rainy,13,1119
262,2017-02-10,rainy,2,692
263,2017-02-10,sunny,10,1384
264,2017-02-10,cloudy,5,1180
265,2017-02-10,sunny,8,572
266,2017-02-10,cloudy,7,863
267,2017-02-10,rainy,4,1343
268,2017-02-10,rainy,9,1167
269,2017-02-10,sunny,6,1087
270,2017-02-10,cloudy,12,1037
271,2017-02-10,cloudy,6,1195
272,2017-02-10,rainy,8,953
273,2017-02-10,sunny,5,1223
274,2017-02-10,stormy,10,706
275,2017-02-10,cloudy,8,956
276,2017-02-10,rainy,12,958
277,2017-02-10,rainy,4,1027
278,2017-02-10,rainy,6,1178
279,2017-02-10,cloudy,5,805
280,2017-02-10,rainy,4,701
281,2017-02-10,cloudy,0,1267
282,2017-02-10,cloudy,4,1047
283,2017-02-10,cloudy,6,1000
284,2017-02-10,cloudy,7,1411
285,2017-02-10,rainy,3,946
286,2017-02-10,sunny,9,1399
287,2017-02-10,cloudy,7,1086
288,2017-02-10,sunny,7,1127
289,2017-02-10,cloudy,10,1305
290,2017-02-10,rainy,5,782
291,2017-02-10,rainy,3,625
292,2017-02-10,cloudy,4,845
293,2017-02-10,cloudy,12,1583
294,2017-02-10,sunny,6,884
295,2017-02-10,rainy,12,944
296,2017-02-10,cloudy,8,1324
297,2017-02-10,rainy,10,1153
298,2017-02-10,cloudy,-2,1142
299,2017-02-10,sunny,8,862
300,2017-02-10,sunny,4,883
301,2017-02-10,stormy,7,1206
302,2017-02-10,cloudy,7,1095
303,2017-02-10,cloudy,12,1224
304,2017-02-10,rainy,12,892
305,2017-02-10,rainy,4,1332
306,2017-02-10,rainy,10,973
307,2017-02-10,stormy,9,879
308,2017-02-10,rainy,10,446
309,2017-02-10,rainy,10,1059
310,2017-02-10,rainy,4,872
311,2017-02-10,cloudy,4,843
312,2017-02-10,rainy,7,640
313,2017-02-10,cloudy,7,1580
314,2017-02-10,cloudy,8,1085
315,2017-02-10,cloudy,9,912
316,2017-02-10,cloudy,5,1030
317,2017-02-10,cloudy,6,622
318,2017-02-10,sunny,6,1155
319,2017-02-10,cloudy,6,847
320,2017-02-10,cloudy,16,1003
321,2017-02-10,sunny,7,1241
322,2017-02-10,sunny,14,920
323,2017-02-10,cloudy,11,1098
324,2017-02-10,rainy,9,1666
325,2017-02-10,sunny,5,1226
326,2017-02-10,sunny,7,1064
327,2017-02-10,rainy,10,946
328,2017-02-10,sunny,6,1032
329,2017-02-10,cloudy,4,1306
330,2017-02-10,cloudy,7,998
331,2017-02-10,sunny,7,973
332,2017-02-10,cloudy,2,1077
333,2017-02-10,cloudy,12,1659
334,2017-02-10,cloudy,11,1072
335,2017-02-10,stormy,9,910
336,2017-02-10,rainy,12,1250
337,2017-02-10,cloudy,5,917
338,2017-02-10,stormy,9,790
339,2017-02-10,rainy,7,987
340,2017-02-10,cloudy,14,1558
341,2017-02-10,rainy,8,1169
342,2017-02-10,cloudy,5,844
343,2017-02-10,rainy,11,1256
344,2017-02-10,sunny,4,680
345,2017-02-10,rainy,11,977
346,2017-02-10,rainy,4,879
347,2017-02-10,cloudy,15,1140
348,2017-02-10,cloudy,6,1026
349,2017-02-10,stormy,11,863
350,2017-02-10,sunny,7,1047
351,2017-02-10,rainy,8,986
352,2017-02-10,cloudy,6,595
353,2017-02-10,stormy,8,1163
354,2017-02-10,cloudy,2,1008
355,2017-02-10,cloudy,13,690
356,2017-02-10,cloudy,6,1123
357,2017-02-10,cloudy,7,1422
358,2017-02-10,cloudy,7,1147
359,2017-02-10,rainy,8,1378
360,2017-02-10,sunny,10,1123
361,2017-02-10,rainy,13,1032
362,2017-02-10,sunny,8,1068
363,2017-02-10,rainy,9,1392
364,2017-02-10,cloudy,7,1155
365,2017-02-10,cloudy,2,943
366,2017-02-10,sunny,7,737
367,2017-02-10,cloudy,4,939
368,2017-02-10,cloudy,9,1116
369,2017-02-10,cloudy,5,889
370,2017-02-10,cloudy,7,1044
371,2017-02-10,stormy,10,725
372,2017-02-10,rainy,6,993
373,2017-02-10,rainy,4,1174
374,2017-02-10,rainy,9,1181
375,2017-02-10,cloudy,2,1267
376,2017-02-10,sunny,10,888
377,2017-02-10,cloudy,5,851
378,2017-02-10,cloudy,2,750
379,2017-02-10,cloudy,13,1055
380,2017-02-10,cloudy,2,989
381,2017-02-10,rainy,8,801
382,2017-02-10,rainy,9,1265
383,2017-02-10,rainy,11,1291
384,2017-02-10,stormy,12,931
385,2017-02-10,rainy,7,965
386,2017-02-10,cloudy,8,1510
387,2017-02-10,cloudy,8,989
388,2017-02-10,rainy,11,1247
389,2017-02-10,cloudy,3,838
390,2017-02-10,stormy,8,969
391,2017-02-10,sunny,8,1358
392,2017-02-10,rainy,7,1180
393,2017-02-10,cloudy,5,833
394,2017-02-10,cloudy,4,1061
395,2017-02-10,rainy,8,701
396,2017-02-10,cloudy,6,1116
397,2017-02-10,sunny,8,1207
398,2017-02-10,rainy,10,1147
399,2017-02-10,rainy,5,978
400,2017-02-10,sunny,9,673
401,2017-02-10,cloudy,10,759
402,2017-02-10,cloudy,5,1037
403,2017-02-10,cloudy,8,1181
404,2017-02-10,cloudy,5,1240
405,2017-02-10,cloudy,6,912
406,2017-02-10,rainy,7,897
407,2017-02-10,sunny,6,1200
408,2017-02-10,cloudy,12,951
409,2017-02-10,rainy,11,880
410,2017-02-10,cloudy,3,740
411,2017-02-10,rainy,9,1066
412,2017-02-10,sunny,4,1072
413,2017-02-10,stormy,8,737
414,2017-02-10,cloudy,7,946
415,2017-02-10,stormy,8,1202
416,2017-02-10,cloudy,10,1001
417,2017-02-10,cloudy,14,953
418,2017-02-10,cloudy,4,1246
419,2017-02-10,rainy,7,814
420,2017-02-10,cloudy,3,1242
421,2017-02-10,cloudy,9,1285
422,2017-02-10,rainy,6,1000
423,2017-02-10,cloudy,5,1030
424,2017-02-10,cloudy,7,1146
425,2017-02-10,sunny,7,762
426,2017-02-10,stormy,13,1146
427,2017-02-10,sunny,11,1166
428,2017-02-10,rainy,3,658
429,2017-02-10,sunny,7,1326
430,2017-02-10,rainy,7,1175
431,2017-02-10,rainy,6,848
432,2017-02-10,rainy,10,1299
433,2017-02-10,cloudy,7,840
434,2017-02-10,rainy,12,953
435,2017-02-10,cloudy,4,1419
436,2017-02-10,stormy,8,901
437,2017-02-10,cloudy,4,1329
438,2017-02-10,stormy,9,1226
439,2017-02-10,rainy,5,693
440,2017-02-10,sunny,3,1196
441,2017-02-10,rainy,10,820
442,2017-02-10,cloudy,9,1335
443,2017-02-10,rainy,13,865
444,2017-02-10,rainy,1,600
445,2017-02-10,cloudy,3,1484
446,2017-02-10,rainy,5,826
447,2017-02-10,cloudy,5,1236
448,2017-02-10,rainy,10,939
449,2017-02-10,cloudy,6,1033
450,2017-02-10,sunny,9,1149
451,2017-02-10,cloudy,6,1238
452,2017-02-10,stormy,9,1263
453,2017-02-10,sunny,9,1140
454,2017-02-10,cloudy,2,1264
455,2017-02-10,cloudy,10,795
456,2017-02-10,rainy,8,942
457,2017-02-10,cloudy,4,1059
458,2017-02-10,cloudy,10,1111
459,2017-02-10,stormy,9,980
460,2017-02-10,cloudy,7,1014
461,2017-02-10,sunny,7,833
462,2017-02-10,stormy,11,1042
463,2017-02-10,rainy,5,1228
464,2017-02-10,rainy,9,488
465,2017-02-10,cloudy,6,1494
466,2017-02-10,rainy,7,965
467,2017-02-10,sunny,11,802
468,2017-02-10,cloudy,7,1163
469,2017-02-10,rainy,10,763
470,2017-02-10,cloudy,5,869
471,2017-02-10,rainy,7,984
472,2017-02-10,cloudy,3,836
473,2017-02-10,sunny,8,1081
474,2017-02-10,rainy,8,1015
475,2017-02-10,rainy,12,689
476,2017-02-10,sunny,5,1434
477,2017-02-10,rainy,4,835
478,2017-02-10,sunny,3,1069
479,2017-02-10,sunny,8,1563
480,2017-02-10,rainy,12,1042
481,2017-02-10,sunny,11,1078
482,2017-02-10,cloudy,3,668
483,2017-02-10,cloudy,2,902
484,2017-02-10,stormy,8,935
485,2017-02-10,cloudy,9,1063
486,2017-02-10,rainy,9,695
487,2017-02-10,sunny,10,1398
488,2017-02-10,sunny,7,895
489,2017-02-10,stormy,9,1057
490,2017-02-10,stormy,11,901
491,2017-02-10,cloudy,6,946
492,2017-02-10,sunny,7,732
493,2017-02-10,cloudy,9,806
494,2017-02-10,sunny,9,1280
495,2017-02-10,stormy,8,547
496,2017-02-10,stormy,11,1158
497,2017-02-10,sunny,9,1125
498,2017-02-10,stormy,8,1153
499,2017-02-10,cloudy,7,875
500,2017-02-10,sunny,2,1532
501,2017-02-10,cloudy,8,1256
502,2017-02-10,cloudy,7,1148
503,2017-02-10,rainy,5,1240
504,2017-02-10,stormy,13,1307
505,2017-02-10,rainy,8,1344
506,2017-02-10,cloudy,7,1191
507,2017-02-10,cloudy,7,628
508,2017-02-10,cloudy,3,1242
509,2017-02-10,rainy,4,1151
510,2017-02-10,stormy,11,816
511,2017-02-10,rainy,7,1240
512,2017-02-10,sunny,6,1032
513,2017-02-10,sunny,8,958
514,2017-02-10,rainy,9,922
515,2017-02-10,rainy,10,1092
516,2017-02-10,rainy,9,1038
517,2017-02-10,sunny,6,1235
518,2017-02-10,cloudy,5,1263
519,2017-02-10,sunny,6,1430
520,2017-02-10,rainy,12,900
521,2017-02-10,rainy,6,1063
522,2017-02-10,cloudy,5,849
523,2017-02-10,rainy,8,1271
524,2017-02-10,sunny,12,1062
525,2017-02-10,sunny,6,1527
526,2017-02-10,sunny,7,828
527,2017-02-10,stormy,13,1286
528,2017-02-10,rainy,5,788
529,2017-02-10,stormy,11,1037
530,2017-02-10,stormy,9,608
531,2017-02-10,sunny,13,908
532,2017-02-10,stormy,7,571
533,2017-02-10,cloudy,9,912
534,2017-02-10,sunny,8,891
535,2017-02-10,rainy,11,1116
536,2017-02-10,cloudy,7,923
537,2017-02-10,stormy,9,867
538,2017-02-10,cloudy,8,1055
539,2017-02-10,rainy,7,702
540,2017-02-10,sunny,10,1039
541,2017-02-10,rainy,8,825
542,2017-02-10,stormy,9,919
543,2017-02-10,rainy,9,984
544,2017-02-10,cloudy,6,927
545,2017-02-10,rainy,5,638
546,2017-02-10,sunny,9,1065
547,2017-02-10,cloudy,4,1539
548,2017-02-10,cloudy,5,1155
549,2017-02-10,rainy,8,1268
550,2017-02-10,sunny,4,1367
551,2017-02-10,cloudy,5,1205
552,2017-02-10,cloudy,8,1115
553,2017-02-10,cloudy,7,1180
554,2017-02-10,cloudy,0,608
555,2017-02-10,rainy,5,1317
556,2017-02-10,cloudy,6,967
557,2017-02-10,rainy,9,1183
558,2017-02-10,rainy,9,915
559,2017-02-10,rainy,13,1275
560,2017-02-10,rainy,11,1297
561,2017-02-10,rainy,12,901
562,2017-02-10,rainy,6,808
563,2017-02-10,cloudy,5,980
564,2017-02-10,sunny,6,953
565,2017-02-10,sunny,5,1053
566,2017-02-10,rainy,8,1058
567,2017-02-10,sunny,9,1170
568,2017-02-10,sunny,8,1336
569,2017-02-10,cloudy,5,1024
570,2017-02-10,cloudy,0,791
571,2017-02-10,cloudy,7,1133
572,2017-02-10,cloudy,5,1195
573,2017-02-10,cloudy,7,838
574,2017-02-10,stormy,9,982
575,2017-02-10,rainy,9,613
576,2017-02-10,rainy,9,1374
577,2017-02-10,cloudy,7,1087
578,2017-02-10,cloudy,8,1002
579,2017-02-10,rainy,12,863
580,2017-02-10,rainy,11,1244
581,2017-02-10,sunny,7,1015
582,2017-02-10,rainy,7,993
583,2017-02-10,cloudy,9,1282
584,2017-02-10,stormy,8,859
585,2017-02-10,stormy,3,954
586,2017-02-10,sunny,6,1162
587,2017-02-10,rainy,8,976
588,2017-02-10,rainy,8,827
589,2017-02-10,cloudy,6,454
590,2017-02-10,sunny,6,993
591,2017-02-10,cloudy,8,1258
592,2017-02-10,cloudy,6,754
593,2017-02-10,sunny,11,1257
594,2017-02-10,rainy,10,889
595,2017-02-10,stormy,10,1151
596,2017-02-10,rainy,3,1157
597,2017-02-10,cloudy,0,976
598,2017-02-10,cloudy,9,893
599,2017-02-10,cloudy,13,1383
600,2017-02-10,rainy,9,1092
601,2017-02-10,cloudy,5,897
602,2017-02-10,stormy,8,1054
603,2017-02-10,rainy,9,1081
604,2017-02-10,rainy,8,717
605,2017-02-10,rainy,8,1148
606,2017-02-10,stormy,8,789
607,2017-02-10,cloudy,8,1159
608,2017-02-10,rainy,5,1333
609,2017-02-10,rainy,2,1301
610,2017-02-10,cloudy,6,1062
611,2017-02-10,sunny,4,1147
612,2017-02-10,sunny,6,1038
613,2017-02-10,sunny,10,766
614,2017-02-10,cloudy,13,1177
615,2017-02-10,cloudy,6,985
616,2017-02-10,sunny,5,884
617,2017-02-10,rainy,9,790
618,2017-02-10,sunny,7,603
0,2017-02-11,cloudy,8,1130
1,2017-02-11,rainy,11,1241
2,2017-02-11,stormy,9,1008
3,2017-02-11,sunny,8,595
4,2017-02-11,sunny,8,1342
5,2017-02-11,sunny,3,788
6,2017-02-11,sunny,5,1250
7,2017-02-11,stormy,10,731
8,2017-02-11,cloudy,9,820
9,2017-02-11,stormy,8,1074
10,2017-02-11,sunny,3,1174
11,2017-02-11,sunny,9,548
12,2017-02-11,sunny,3,1043
13,2017-02-11,stormy,8,491
14,2017-02-11,cloudy,11,1623
15,2017-02-11,cloudy,12,1253
16,2017-02-11,stormy,6,1536
17,2017-02-11,cloudy,9,672
18,2017-02-11,sunny,8,1282
19,2017-02-11,sunny,3,1028
20,2017-02-11,cloudy,8,1052
21,2017-02-11,cloudy,2,514
22,2017-02-11,rainy,7,1153
23,2017-02-11,cloudy,2,1230
24,2017-02-11,cloudy,14,1098
25,2017-02-11,rainy,10,635
26,2017-02-11,cloudy,7,1507
27,2017-02-11,cloudy,7,1296
28,2017-02-11,sunny,9,1338
29,2017-02-11,cloudy,1,572
30,2017-02-11,sunny,4,1568
31,2017-02-11,rainy,4,975
32,2017-02-11,cloudy,6,882
33,2017-02-11,stormy,10,888
34,2017-02-11,rainy,5,1241
35,2017-02-11,sunny,7,878
36,2017-02-11,stormy,4,1416
37,2017-02-11,cloudy,6,1336
38,2017-02-11,cloudy,5,1091
39,2017-02-11,stormy,5,1172
40,2017-02-11,cloudy,2,1299
41,2017-02-11,sunny,8,1469
42,2017-02-11,stormy,8,1301
43,2017-02-11,sunny,7,1132
44,2017-02-11,cloudy,8,976
45,2017-02-11,stormy,10,1304
46,2017-02-11,sunny,6,1449
47,2017-02-11,cloudy,10,1157
48,2017-02-11,stormy,6,915
49,2017-02-11,sunny,7,1066
50,2017-02-11,stormy,6,1298
51,2017-02-11,sunny,7,848
52,2017-02-11,sunny,7,1355
53,2017-02-11,cloudy,2,1019
54,2017-02-11,sunny,5,669
55,2017-02-11,cloudy,5,1280
56,2017-02-11,cloudy,0,799
57,2017-02-11,stormy,6,943
58,2017-02-11,rainy,4,1075
59,2017-02-11,rainy,9,1210
60,2017-02-11,cloudy,8,918
61,2017-02-11,stormy,10,1867
62,2017-02-11,sunny,8,1234
63,2017-02-11,rainy,9,1096
64,2017-02-11,sunny,7,1342
65,2017-02-11,sunny,9,1011
66,2017-02-11,sunny,6,962
67,2017-02-11,sunny,9,877
68,2017-02-11,sunny,10,1358
69,2017-02-11,cloudy,5,671
70,2017-02-11,cloudy,7,1140
71,2017-02-11,cloudy,10,1429
72,2017-02-11,sunny,7,1056
73,2017-02-11,sunny,9,1382
74,2017-02-11,cloudy,2,1727
75,2017-02-11,cloudy,6,1448
76,2017-02-11,sunny,12,1050
77,2017-02-11,rainy,7,1345
78,2017-02-11,cloudy,10,1345
79,2017-02-11,cloudy,8,1198
80,2017-02-11,rainy,7,537
81,2017-02-11,sunny,12,1690
82,2017-02-11,rainy,9,763
83,2017-02-11,cloudy,3,1260
84,2017-02-11,stormy,7,800
85,2017-02-11,cloudy,9,1045
86,2017-02-11,sunny,4,1041
87,2017-02-11,sunny,7,1066
88,2017-02-11,sunny,7,1398
89,2017-02-11,sunny,7,1295
90,2017-02-11,rainy,8,1016
91,2017-02-11,sunny,10,929
92,2017-02-11,rainy,9,1261
93,2017-02-11,sunny,8,1352
94,2017-02-11,cloudy,3,1036
95,2017-02-11,cloudy,3,1356
96,2017-02-11,sunny,8,1016
97,2017-02-11,cloudy,10,1185
98,2017-02-11,sunny,8,863
99,2017-02-11,sunny,4,1415
100,2017-02-11,rainy,12,1265
101,2017-02-11,cloudy,7,1380
102,2017-02-11,rainy,8,936
103,2017-02-11,stormy,7,847
104,2017-02-11,sunny,7,999
105,2017-02-11,cloudy,12,1131
106,2017-02-11,cloudy,9,1740
107,2017-02-11,sunny,9,877
108,2017-02-11,cloudy,5,1072
109,2017-02-11,cloudy,8,1438
110,2017-02-11,rainy,6,1134
111,2017-02-11,cloudy,9,1207
112,2017-02-11,sunny,8,1034
113,2017-02-11,cloudy,3,1115
114,2017-02-11,sunny,7,1257
115,2017-02-11,cloudy,9,973
116,2017-02-11,sunny,9,885
117,2017-02-11,sunny,7,707
118,2017-02-11,cloudy,4,909
119,2017-02-11,cloudy,3,1309
120,2017-02-11,rainy,13,1264
121,2017-02-11,sunny,9,1170
122,2017-02-11,sunny,3,1483
123,2017-02-11,cloudy,8,1404
124,2017-02-11,cloudy,10,1086
125,2017-02-11,cloudy,2,1318
126,2017-02-11,sunny,4,1351
127,2017-02-11,sunny,5,1042
128,2017-02-11,rainy,9,918
129,2017-02-11,cloudy,8,1319
130,2017-02-11,sunny,11,795
131,2017-02-11,cloudy,6,1029
132,2017-02-11,rainy,9,1281
133,2017-02-11,sunny,9,1549
134,2017-02-11,cloudy,3,840
135,2017-02-11,sunny,5,1534
136,2017-02-11,rainy,8,999
137,2017-02-11,rainy,8,1216
138,2017-02-11,cloudy,4,1525
139,2017-02-11,sunny,6,1353
140,2017-02-11,stormy,6,1373
141,2017-02-11,sunny,6,1157
142,2017-02-11,stormy,6,1191
143,2017-02-11,cloudy,5,1507
144,2017-02-11,cloudy,6,1075
145,2017-02-11,rainy,6,881
146,2017-02-11,stormy,5,1127
147,2017-02-11,cloudy,7,817
148,2017-02-11,sunny,9,1330
149,2017-02-11,cloudy,6,1735
150,2017-02-11,sunny,7,1435
151,2017-02-11,stormy,8,1558
152,2017-02-11,cloudy,11,1740
153,2017-02-11,cloudy,8,992
154,2017-02-11,cloudy,4,1091
155,2017-02-11,cloudy,7,997
156,2017-02-11,cloudy,8,986
157,2017-02-11,cloudy,6,951
158,2017-02-11,rainy,8,984
159,2017-02-11,sunny,12,1810
